ID,Lattitude,Longtitude,Add+Sub,location
15997,-37.7606021,145.0255184,"11/305 Gooch St, Thornbury","Gooch Street, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
15998,-37.758774,144.993391,"170 Normanby Av, Thornbury","Normanby Avenue, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
15999,-37.758774,144.993391,"1/98 Normanby Av, Thornbury","Normanby Avenue, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
16003,-37.8488608,145.0171518,"21 Iona Av, Toorak","Iona Avenue, Toorak, Melbourne, City of Stonnington, Victoria, 3142, Australia"
16006,-37.8385283,145.0258509,"27 Turnbull Av, Toorak","Turnbull Avenue, Toorak, Melbourne, City of Stonnington, Victoria, 3142, Australia"
16020,-37.8084784,144.8663874,"22 Park Av, West Footscray","Park Avenue, West Footscray, Melbourne, City of Maribyrnong, Victoria, 3012, Australia"
16021,-37.6808407,144.9014696,"192A Johnstone St, Westmeadows","Johnstone Street, Gladstone Park, Westmeadows, Melbourne, City of Hume, Victoria, 3049, Australia"
16022,-37.91973,145.1966815,"15 Tourmaline Cr, Wheelers Hill","15, Tourmaline Crescent, Wheelers Hill, Melbourne, City of Monash, Victoria, 3150, Australia"
16024,-37.8545593,145.000464,"102/69 Newry St, Windsor","Newry Street, Prahran, Melbourne, City of Stonnington, Victoria, 3181, Australia"
16026,-37.7270508,145.0966643,"16 Lapstone Cr, Yallambie","Lapstone Crescent, Yallambie, Melbourne, City of Banyule, Victoria, 3085, Australia"
16034,-37.7282985,144.8763379,"44 Laurence Av, Airport West","Laurence Avenue, Airport West, Melbourne, City of Moonee Valley, Victoria, 3042, Australia"
16040,-37.84505565,144.950061,"118 Victoria Av, Albert Park","118, Victoria Avenue, Albert Park, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3206, Australia"
16046,-37.8364251,144.8504649,"100A Fifth Av, Altona North","Fifth Avenue, Altona North, Melbourne, City of Hobsons Bay, Victoria, 3025, Australia"
16048,-37.8597062,145.0229311,"9 Alleyne Av, Armadale","Alleyne Avenue, Armadale, Malvern, Melbourne, City of Stonnington, Victoria, 3144, Australia"
16065,-37.8069253,145.1040074,"2/99 Strabane Av, Balwyn","Strabane Avenue, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
16066,-37.8104174,145.0989387,"1/136 Yarrbat Av, Balwyn","Yarrbat Avenue, Balwyn, Melbourne, City of Boroondara, Victoria, 3103, Australia"
16072,-37.7989066,145.1025608,"8 Moule Av, Balwyn North","Moule Avenue, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
16073,-37.7906802,145.0891251,"36 Viewhill Rd, Balwyn North","Viewhill Road, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
16074,-37.7900277,145.0904327,"11 Walnut Rd, Balwyn North","Walnut Road, Greythorn, Balwyn North, Melbourne, City of Boroondara, Victoria, 3104, Australia"
16081,-37.9772925,145.0503025,"1/22 Wallace Cr, Beaumaris","Wallace Crescent, Beaumaris, Melbourne, City of Bayside, Victoria, 3193, Australia"
16084,-37.9227227,145.0536296,"5B Alexander St, Bentleigh East","Alexander Street, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
16090,-37.91672,145.0645361,"7A Stockdale Av, Bentleigh East","Stockdale Avenue, Bentleigh East, Melbourne, City of Glen Eira, Victoria, 3165, Australia"
16094,-37.8278023,145.1380447,"2/5 Marian Ct, Blackburn","Marian Court, Laburnum, Blackburn, Melbourne, City of Whitehorse, Victoria, 3130, Australia"
16101,-37.8284032,145.1186577,"14 Parkside Av, Box Hill","Parkside Avenue, Box Hill, Box Hill South, Melbourne, City of Whitehorse, Victoria, 3128, Australia"
16106,-37.8915781,144.9907187,"12/297 St Kilda St, Brighton","St Kilda Street, Brighton, Melbourne, City of Bayside, Victoria, 3184, Australia"
16108,-37.9200398,145.0162652,"3 Beenak Av, Brighton East","Beenak Avenue, Brighton East, Melbourne, City of Bayside, Victoria, 3187, Australia"
16110,-37.9269963,145.0205662,"4 Dacey St, Brighton East","Dacey Street, Brighton East, Melbourne, City of Bayside, Victoria, 3187, Australia"
16111,-37.9079463,145.0117683,"5 Keys Av, Brighton East","Keys Avenue, Brighton East, Melbourne, City of Bayside, Victoria, 3187, Australia"
16113,-37.928164,145.0228038,"5 Sunlight Cr, Brighton East","Sunlight Crescent, Brighton East, Melbourne, City of Bayside, Victoria, 3187, Australia"
16115,-37.9279844,145.0216817,"26 Welwyn Av, Brighton East","Welwyn Avenue, Brighton East, Hampton East, Melbourne, City of Bayside, Victoria, 3187, Australia"
16124,-37.7666152,144.9812309,"16a Ryan St, Brunswick East","Ryan Street, East Brunswick Village, Brunswick East, Melbourne, City of Moreland, Victoria, 3057, Australia"
16127,-37.7547109,144.9477296,"3/26 Irvine Cr, Brunswick West","Irvine Crescent, Brunswick West, Melbourne, City of Moreland, Victoria, 3055, Australia"
16132,-37.6906371,145.0625824,"11 Oxley Av, Bundoora","11, Oxley Avenue, Bundoora, Melbourne, City of Whittlesea, Victoria, 3083, Australia"
16139,-37.8423692,145.0655688,"7/9 Acheron Av, Camberwell","Acheron Avenue, Camberwell, Glen Iris, Melbourne, City of Boroondara, Victoria, 3146, Australia"
16142,-37.8397594,145.0816214,"10 Mayfield Av, Camberwell","Mayfield Avenue, Camberwell, Canterbury, Melbourne, City of Boroondara, Victoria, 3126, Australia"
16145,-37.8323068,145.0782668,"8 Hassett Av, Canterbury","Hassett Avenue, Camberwell, Canterbury, Melbourne, City of Boroondara, Victoria, 3126, Australia"
16158,-38.0957832,145.1824932,"26 Luscombe Av, Carrum Downs","Luscombe Avenue, Carrum Downs, Melbourne, City of Frankston, Victoria, 3201, Australia"
16160,-37.8872599,145.0248261,"2/913 Glen Huntly Rd, Caulfield","Glen Huntly Road, Caulfield, Caulfield South, Melbourne, City of Glen Eira, Victoria, 3162, Australia"
16169,,,"2/1300 Nepean Hwy, Cheltenham",
16172,-37.7555622,145.3101807,"10 Parklands Av, Chirnside Park","Parklands Avenue, Chirnside Park, Melbourne, Shire of Yarra Ranges, Victoria, 3116, Australia"
16173,-37.9081623,145.1282975,"1 Beddoe Av, Clayton","1/11, Beddoe Avenue, Clayton, Oakleigh East, Melbourne, City of Monash, Victoria, 3168, Australia"
16182,-37.7345134,144.9831698,"2 Elizabeth St, Coburg North","Elizabeth Street, Coburg North, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
16187,-37.8059761,144.986674,"6 Mansard La, Collingwood","Mansard Lane, Collingwood, Melbourne, City of Yarra, Victoria, 3066, Australia"
16188,-37.6642069,144.9332087,"36 Westmere Cr, Coolaroo","Westmere Crescent, Coolaroo, Dallas, Melbourne, City of Hume, Victoria, 3048, Australia"
16189,-37.5827959,144.9263055,"30 Beckett Wy, Craigieburn","Beckett Way, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia"
16191,-37.5953096,144.9111699,"11/24 Healesville Lp, Craigieburn","Healesville Loop, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia"
16194,-37.5934821,144.9328482,"23 Southern Cr, Craigieburn","Southern Crescent, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia"
16198,-37.578531,144.9283453,"222 Windrock Av, Craigieburn","Windrock Avenue, Craigieburn, Melbourne, City of Hume, Victoria, 3064, Australia"
16199,-37.7932602,145.2729887,"100A Alto Av, Croydon","Alto Avenue, Croydon, Melbourne, City of Maroondah, Victoria, 3136, Australia"
16210,-37.758425,144.7704304,"34 Laming Rd, Deer Park","Laming Road, Deer Park, Cairnlea, Melbourne, City of Brimbank, Victoria, 3023, Australia"
16213,-37.6742624,145.1570923,"1 Brooks Cr, Diamond Creek","Brooks Crescent, Diamond Creek, Melbourne, Shire of Nillumbik, Victoria, 3089, Australia"
16219,-37.7971606,145.1534047,"1/34 Baratta St, Doncaster East","Baratta Street, Doncaster East, Melbourne, City of Manningham, Victoria, 3130, Australia"
16221,-37.7727656,145.16731,"9 Harkaway Ri, Doncaster East","Harkaway Rise, Doncaster East, Melbourne, City of Manningham, Victoria, 3109, Australia"
16242,-37.7606445,144.9159722,"27 Sherbourne St, Essendon","Sherbourne Street, Essendon, Ascot Vale, Melbourne, City of Moonee Valley, Victoria, 3032, Australia"
16252,-37.7918905,144.8952723,"17 Dawson Av, Footscray","Dawson Avenue, Prop, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia"
16253,-37.792911,144.8854023,"2/53 Eleanor St, Footscray","Eleanor Street, Footscray, Melbourne, City of Maribyrnong, Victoria, 3011, Australia"
16255,-37.8511049,145.164615,"4 Dehaviland Av, Forest Hill","Dehaviland Avenue, Panorama Estate, Forest Hill, Burwood East, Melbourne, City of Whitehorse, Victoria, 3151, Australia"
16262,-38.1369071,145.132738,"3 Cricklewood Av, Frankston","Cricklewood Avenue, Frankston, Frankston North, Melbourne, City of Frankston, Victoria, 3199, Australia"
16263,-38.1558636,145.1264553,"10 Frome Av, Frankston","Frome Avenue, Frankston, Frankston South, Melbourne, City of Frankston, Victoria, VIC, Australia"
16264,-38.1527444,145.1122927,"5 Somme Av, Frankston","Somme Avenue, Frankston, Frankston South, Melbourne, City of Frankston, Victoria, VIC, Australia"
16274,-37.8649003,145.0737259,"12 Hilltop Av, Glen Iris","Hilltop Avenue, Glen Iris, Ashburton, Melbourne, City of Boroondara, Victoria, 3147, Australia"
16276,-37.8536877,145.0699938,"16 Wallis Av, Glen Iris","Wallis Avenue, Glen Iris, Melbourne, City of Boroondara, Victoria, 3146, Australia"
16280,-37.8840588,145.1502292,"2 Bunker Cr, Glen Waverley","2, Bunker Crescent, Glen Waverley, Melbourne, City of Monash, Victoria, 3150, Australia"
16283,-37.8850099,145.1473723,"2 Ingleside Cr, Glen Waverley","2, Ingleside Crescent, Glen Waverley, Notting Hill, Melbourne, City of Monash, Victoria, 3150, Australia"
16286,-37.8947054,145.1670306,"2/45 Ranfurlie Dr, Glen Waverley","Ranfurlie Drive, Glen Waverley, Melbourne, City of Monash, Victoria, 3150, Australia"
16287,-37.8769608,145.181868,"6 Silverwood Wy, Glen Waverley","6, Silverwood Way, Glen Waverley, Melbourne, City of Monash, Victoria, 3150, Australia"
16292,-37.7092094,144.9140396,"1/22 Prospect St, Glenroy","Prospect Street, Glenroy, Oak Park, Melbourne, City of Moreland, Victoria, 3046, Australia"
16312,-37.9418663,145.0292878,"2C Leith Cr, Hampton East","Leith Crescent, Hampton East, Melbourne, City of Bayside, Victoria, 3188, Australia"
16314,-37.8295845,145.0437088,"4/178 Auburn Rd, Hawthorn","Auburn Road, Hawthorn, Hawthorn East, Melbourne, City of Boroondara, Victoria, 3122, Australia"
16337,-37.9496785,145.0215039,"4/2 Moira Av, Highett","Moira Avenue, Sandringham, Hampton East, Melbourne, City of Bayside, Victoria, 3188, Australia"
16342,-37.8985241,145.0841481,"63 Carlisle Cr, Hughesdale","Carlisle Crescent, Hughesdale, Melbourne, City of Monash, Victoria, 3617, Australia"
16350,-37.7221757,144.7978086,"1 Hotchkiss Wy, Keilor Downs","Hotchkiss Way, Keilor Downs, Melbourne, City of Brimbank, Victoria, 3038, Australia"
16351,-37.7256129,144.8115687,"54 Odessa Av, Keilor Downs","Odessa Avenue, Keilor Downs, Melbourne, City of Brimbank, Victoria, 3038, Australia"
16352,-37.714107,144.7934417,"30 Stockwell Cr, Keilor Downs","Stockwell Crescent, Keilor Downs, Melbourne, City of Brimbank, Victoria, 3038, Australia"
16354,-37.7389658,144.8790635,"44 Basalt Av, Keilor East","Basalt Avenue, Valley Lake, Keilor East, Niddrie, Melbourne, City of Moonee Valley, Victoria, 3042, Australia"
16358,-37.7923417,144.9313479,"201/102 Rankins Rd, Kensington","Rankins Road, Kensington, Melbourne, City of Melbourne, Victoria, 3031, Australia"
16361,-37.795772,145.025181,"3 Holly Dr, Kew","Holly Drive, Kew, Melbourne, City of Boroondara, Victoria, 3101, Australia"
16368,,,"202/723 Toorak Rd, Kooyong",
16373,-37.6744212,145.0157536,"2/26 Messmate St, Lalor","Messmate Street, Lalor, Thomastown, Melbourne, City of Whittlesea, Victoria, 3075, Australia"
16374,-37.6671869,145.0188296,"38 Vasey Av, Lalor","Vasey Avenue, Lalor, Melbourne, City of Whittlesea, Victoria, 3075, Australia"
16376,-37.7202934,145.0708494,"7 Wungan St, MacLeod","Wungan Street, Macleod, Melbourne, City of Banyule, Victoria, 3085, Australia"
16378,-37.849362,145.032666,"5 Banksia Wy, Malvern","Banksia Way, Malvern, Kooyong, Melbourne, City of Stonnington, Victoria, 3144, Australia"
16391,-37.9084797,145.0287017,"1/3 Capitol Av, McKinnon","Capitol Avenue, McKinnon, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
16393,-37.9079462,145.0407404,"1/1 Prince Edward Av, McKinnon","Prince Edward Avenue, McKinnon, Melbourne, City of Glen Eira, Victoria, 3204, Australia"
16399,-37.602438,145.0681691,"20 Hillgrove Wy, Mernda","Hillgrove Way, Fairview, Mernda, Melbourne, City of Whittlesea, Victoria, 3752, Australia"
16400,-37.8509274,144.9615881,"2/106 Nimmo St, Middle Park","Nimmo Street, Middle Park, St Kilda West, Melbourne, City of Port Phillip, Victoria, 3182, Australia"
16404,-37.6774347,145.067413,"34 Coventry Cr, Mill Park","Coventry Crescent, Mill Park, Melbourne, City of Whittlesea, Victoria, 3082, Australia"
16405,-37.6774347,145.067413,"36 Coventry Cr, Mill Park","Coventry Crescent, Mill Park, Melbourne, City of Whittlesea, Victoria, 3082, Australia"
16408,-37.652742,145.0508078,"53 Pindari Av, Mill Park","Pindari Avenue, Mill Park, Melbourne, City of Whittlesea, Victoria, 3082, Australia"
16411,-37.8288148,145.1901888,"6 Rosstrevor Cr, Mitcham","Rosstrevor Crescent, Mitcham, Vermont, Melbourne, City of Whitehorse, Victoria, 3133, Australia"
16418,-37.7613501,144.9137921,"5/20 Park St, Moonee Ponds","Park Street, Moonee Ponds, Aberfeldie, Melbourne, City of Moonee Valley, Victoria, 3039, Australia"
16430,-37.8788216,145.1377895,"1 Wills Av, Mount Waverley","1, Wills Avenue, Mount Waverley, Melbourne, City of Monash, Victoria, 3149, Australia"
16438,-38.0339303,145.3151479,"34 Mahon Cr, Narre Warren","Mahon Crescent, Narre Warren, Narre Warren South, Melbourne, City of Casey, Victoria, 3805, Australia"
16454,-37.8051096,145.1715797,"4 Busana Wy, Nunawading","Busana Way, Nunawading, Melbourne, City of Whitehorse, Victoria, 3131, Australia"
16466,-37.9059316,145.1172627,"21 Highland Av, Oakleigh East","Highland Avenue, Oakleigh East, Melbourne, City of Monash, Victoria, 3166, Australia"
16474,-37.989256,145.0887471,"9a Clare St, Parkdale","Clare Street, Parkdale, Melbourne, City of Kingston, Victoria, 3195, Australia"
16475,-37.9865025,145.0916247,"15 Keiller Av, Parkdale","Keiller Avenue, Parkdale, Melbourne, City of Kingston, Victoria, 3195, Australia"
16497,-37.705426,145.0090247,"41 Allenby Av, Reservoir","Allenby Avenue, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia"
16499,-37.7080974,145.0003355,"5 Broadhurst Av, Reservoir","Broadhurst Avenue, Reservoir, Melbourne, City of Darebin, Victoria, 3073, Australia"
16506,-37.7000192,145.0241193,"20 Locher Av, Reservoir","20, Locher Avenue, Reservoir, Melbourne, City of Darebin, Victoria, 3074, Australia"
16507,-37.69882348,145.0232731,"40 Locher Av, Reservoir","40, Locher Avenue, Reservoir, Melbourne, City of Darebin, Victoria, 3074, Australia"
16513,-37.8110439,144.9922056,"704/36 Regent St, Richmond","Regent Street, Richmond, Abbotsford, Melbourne, City of Yarra, Victoria, 3121, Australia"
16533,-38.1244981,145.1266834,"23 Kananook Av, Seaford","Kananook Avenue, Seaford, Melbourne, City of Frankston, Victoria, 3198, Australia"
16534,-38.1073842,145.14838,"21 Keerok Av, Seaford","Keerok Avenue, Seaford, Melbourne, City of Frankston, Victoria, 3198, Australia"
16535,-38.0858865,145.1287991,"30 Larool Cr, Seaford","Larool Crescent, Seaford, Melbourne, City of Frankston, Victoria, 3197, Australia"
16543,-37.6460332,145.1008739,"85 Bushmans Wy, South Morang","Bushmans Way, South Morang, Melbourne, City of Whittlesea, Victoria, 3090, Australia"
16544,-37.6312312,145.0665826,"4 Premier Av, South Morang","Premier Avenue, South Morang, Melbourne, City of Whittlesea, Victoria, 3752, Australia"
16548,-37.8462282,144.9894002,"3/29 Hardy St, South Yarra","Hardy Street, South Yarra, Windsor, Melbourne, City of Stonnington, Victoria, 3165, Australia"
16549,-37.8380988,144.9903882,"510/6 Murphy St, South Yarra","Murphy Street, South Yarra, Windsor, Melbourne, City of Stonnington, Victoria, 3165, Australia"
16554,-37.9377095,145.1732727,"15 Phillip Av, Springvale","Phillip Avenue, Springvale, Melbourne, City of Greater Dandenong, Victoria, 3170, Australia"
16556,-37.9402482,145.149592,"33 Whitworth Av, Springvale","Whitworth Avenue, Springvale, Melbourne, City of Greater Dandenong, Victoria, 3171, Australia"
16558,-37.7420044,144.8129036,"1/84 Leonard Av, St Albans","Leonard Avenue, St Albans, Melbourne, City of Brimbank, Victoria, 3021, Australia"
16564,-37.7293387,144.9221531,"48 Lebanon St, Strathmore","Lebanon Street, Strathmore, Melbourne, City of Moonee Valley, Victoria, 3041, Australia"
16567,-37.5705271,144.7264561,"19 Higgins Av, Sunbury","Higgins Avenue, Sunbury, Melbourne, City of Hume, Victoria, 3429, Australia"
16568,-37.5846672,144.6955769,"11 Noble Wy, Sunbury","Noble Way, Sunbury, Melbourne, City of Hume, Victoria, 3429, Australia"
16572,-37.7888035,144.8344562,"1/7 Station Pl, Sunshine","Station Place, Sunshine, Melbourne, City of Brimbank, Victoria, 3022, Australia"
16582,-37.7102235,144.7936304,"30 Barbary Cr, Taylors Lakes","Barbary Crescent, Taylors Lakes, Keilor Lodge, Melbourne, City of Brimbank, Victoria, 3038, Australia"
16599,-37.758774,144.993391,"106 Normanby Av, Thornbury","Normanby Avenue, Thornbury, Melbourne, City of Darebin, Victoria, 3071, Australia"
16604,-37.8416135,145.0058005,"4/22 Tintern Av, Toorak","Tintern Avenue, Toorak, Melbourne, City of Stonnington, Victoria, 3142, Australia"
16613,-37.7423947,145.0885971,"23 Diane Cr, Viewbank","Diane Crescent, Viewbank, Melbourne, City of Banyule, Victoria, 3084, Australia"
16616,-37.7359669,145.081474,"37 Kambea Cr, Viewbank","Kambea Crescent, Viewbank, Melbourne, City of Banyule, Victoria, 3084, Australia"
16619,-37.8476824,145.2378942,"14a Kingloch Pde, Wantirna","Kingloch Parade, Wantirna, Melbourne, City of Knox, Victoria, 3152, Australia"
16620,-37.8806097,145.2207478,"1/54 Fonteyn Dr, Wantirna South","Fonteyn Drive, Wantirna South, Melbourne, City of Knox, Victoria, 3152, Australia"
16624,-37.8853683,144.6707696,"20 Dobell Cr, Werribee","Dobell Crescent, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia"
16635,-37.8238097,144.8691339,"224 Fogarty Av, Yarraville","Fogarty Avenue, Yarraville, Melbourne, City of Maribyrnong, Victoria, 3013, Australia"
